"BOND, MICHAEL J",urn:nimsp:transaction,124533
"STEDMAN, DAN",urn:nimsp:transaction,24488
Terry Everett (R),urn:fec:transaction,N00003083
"BACKLUND, MICHAEL D",urn:nimsp:transaction,49384
"LATTA, ROBERT",urn:nimsp:transaction,16156
"KREY, MERRICK S",urn:nimsp:transaction,54636
"BACKES, GREG",urn:nimsp:transaction,133024
"JOYCE, TIM",urn:nimsp:transaction,114097
"SWIFT, HARVEY A",urn:nimsp:transaction,101862
Paul Francis Renneisen (D),urn:fec:transaction,N00029665
"DEMAY, SHIRLEY",urn:nimsp:transaction,72599
"HANSEN, JIM",urn:nimsp:transaction,14706
"MENDENHALL, SCOTT",urn:nimsp:transaction,5899
Steven Thomas Densley (R),urn:fec:transaction,N00006373
"SLAVENS, DEAN",urn:nimsp:transaction,25790
Harry A Johnston (D),urn:fec:transaction,N00002897
"ANTHONY-WELLS, NATASHA",urn:nimsp:transaction,56415
"TABOR JR, W DONALD",urn:nimsp:transaction,120948
"DE LA CANAL, CESAR A",urn:nimsp:transaction,115796
"BIERS, BRAD",urn:nimsp:transaction,69380
"EVERMAN, ANDY",urn:nimsp:transaction,13734
"JACKSON, CAROL",urn:nimsp:transaction,15342
"TANDY, DAVID",urn:nimsp:transaction,54931
"LARISA, ROSE",urn:nimsp:transaction,16124
"FLECK, RICHARD",urn:nimsp:transaction,124830
"TAYLOR, FANNIE KAZZIE",urn:nimsp:transaction,47557
Mike D Rogers (R),urn:fec:transaction,N00024759
"MAUS, JAY",urn:nimsp:transaction,52020
"THANE, RUSSELL T",urn:nimsp:transaction,1940
"BOYLE III, ALEXANDER J",urn:nimsp:transaction,11952
"FUNDERBURK, DOUG",urn:nimsp:transaction,8563
"SHELTON, GARY LYNN",urn:nimsp:transaction,116511
"THOMAS, JOLIVET",urn:nimsp:transaction,38634
"BARRETT, JAMES G",urn:nimsp:transaction,110290
"CHAE, DON B",urn:nimsp:transaction,115726
Stephen L Neal (D),urn:fec:transaction,N00002227
"DAVIS, LOWELL T",urn:nimsp:transaction,129837
"KERWIN, LEO V",urn:nimsp:transaction,52008
"PERRY, RICHARD",urn:nimsp:transaction,75819
Robert S Iii Kerr (D),urn:fec:transaction,N00005539
"IRON CLOUD III, ED",urn:nimsp:transaction,9734
Douglas R Hughes (D),urn:fec:transaction,N00012029
"MILLER, JOHN E",urn:nimsp:transaction,17161
"JAGER, MICHAEL",urn:nimsp:transaction,15374
"DERK, MALCOLM L",urn:nimsp:transaction,105306
"SANDY, SIDNEY M",urn:nimsp:transaction,81196
Phillip Matthew Smith (R),urn:fec:transaction,N00026346
"BREAUX, BILLIE J",urn:nimsp:transaction,784
"WOOLLEN, BARBARA LEE",urn:nimsp:transaction,94679
"GILCHRIST, JAMES W",urn:nimsp:transaction,60603
"DANIEL, RANDY (RD)",urn:nimsp:transaction,75496
"WILSON, JERRE",urn:nimsp:transaction,35732
"EVANS, MATTHEW W",urn:nimsp:transaction,13725
James F Newport (3),urn:fec:transaction,N00005100
John Wallace (R),urn:fec:transaction,N00029156
"CLERICI, JOHN M",urn:nimsp:transaction,120582
Scott Andrew Noren (D),urn:fec:transaction,N00030614
"LEMON, JAMES",urn:nimsp:transaction,136630
"WILKINS, W A (WINKIE)",urn:nimsp:transaction,6005
Stuart Ericson (R),urn:fec:transaction,N00009707
"PRICE, JOHN RICHARD (G)",urn:nimsp:transaction,49939
Jim Hunt (D),urn:fec:transaction,N00029867
"WINN, BRIAN",urn:nimsp:transaction,116715
"BULGINI, CARL",urn:nimsp:transaction,32620
"STONE, KRISTI",urn:nimsp:transaction,27851
"LEVASSEUR, JOSEPH KELLY",urn:nimsp:transaction,16285
"PALMER, SHELLEY",urn:nimsp:transaction,17881
Sue Kelly (R),urn:fec:transaction,N00001020
"ONEILL, BILL B",urn:nimsp:transaction,17787
"GOLDWATER, DAVID",urn:nimsp:transaction,14357
"VOSTORIS, JOHN",urn:nimsp:transaction,67337
"DAHN, BILL",urn:nimsp:transaction,69508
"COUCH, TIM",urn:nimsp:transaction,5144
"BEYE, HANNAH GILE",urn:nimsp:transaction,85393
"ORCUTT, ED",urn:nimsp:transaction,7281
William F Stein (R),urn:fec:transaction,N00007583
"PRICE, SUSAN",urn:nimsp:transaction,10119
"EDMUNSON, CLETE",urn:nimsp:transaction,4905
Caleb A Davis Jr (D),urn:fec:transaction,N00004819
Geoffrey Yoste (R),urn:fec:transaction,N00012950
"NELSON, BARRY N",urn:nimsp:transaction,83394
"PALMA JR, OSCAR J",urn:nimsp:transaction,17874
"GREEN, LEO E",urn:nimsp:transaction,1418
"LARDNER, JOSEPH E",urn:nimsp:transaction,52014
"FROST, ROBERT L",urn:nimsp:transaction,92202
"THAYNE, RICHARD G",urn:nimsp:transaction,119215
"DOTY, RUSSELL L",urn:nimsp:transaction,78122
"BELL, ANETHIA",urn:nimsp:transaction,36177
"UTTER, KEN",urn:nimsp:transaction,77785
"PARNELL, GARY",urn:nimsp:transaction,52255
"RICH, BARRETT",urn:nimsp:transaction,9669
"COATS, JIM",urn:nimsp:transaction,83176
"THOMPSON, CHAD",urn:nimsp:transaction,19965
"LANDEFELD, KURT",urn:nimsp:transaction,99044
Dawn Marie Johnson (3),urn:fec:transaction,N00008678
"BOEHR, CEDRIC",urn:nimsp:transaction,133689
"VALENTINE, JOHN L",urn:nimsp:transaction,20229
"JEPSEN, GEORGE",urn:nimsp:transaction,15444
"PETKA, EDWARD",urn:nimsp:transaction,1516
"YOUNG, RICHARD",urn:nimsp:transaction,94692
"WILLIAMS, DARREL",urn:nimsp:transaction,44817
"HOLBROOK, BETH",urn:nimsp:transaction,118695
Paul H Corden (D),urn:fec:transaction,N00030085
"GROVEMAN, BARRY",urn:nimsp:transaction,27803
"EVANS, GERALD J",urn:nimsp:transaction,135086
"GIARD, HAROLD W",urn:nimsp:transaction,7243
"HARPER, CHUCK",urn:nimsp:transaction,38016
"NOTTINGHAM, LIZ",urn:nimsp:transaction,101699
"BRYLES, STEVE",urn:nimsp:transaction,4221
"BRUNER, MIKE",urn:nimsp:transaction,133970
"POPE JR, NICHOLAS",urn:nimsp:transaction,99303
"GRANT, PAT",urn:nimsp:transaction,30252
"SHAW, BECKY N",urn:nimsp:transaction,22020
"ENGLISH, JOHN",urn:nimsp:transaction,101421
"CUTLIP, DUANE",urn:nimsp:transaction,80464
"MAES, JACK",urn:nimsp:transaction,92352
"BERNARD, JR CHARLES R",urn:nimsp:transaction,62520
"HOPPE, DAN",urn:nimsp:transaction,38073
"SALTSMAN, DONALD L",urn:nimsp:transaction,47446
"FUREY, TIM",urn:nimsp:transaction,9137
"GONZALES, CHARLEY S",urn:nimsp:transaction,135485
Mike Templeman (R),urn:fec:transaction,N00031614
"SIMMONS, REX A",urn:nimsp:transaction,120929
"HALL, DUANE R II",urn:nimsp:transaction,80671
"SPENCER, BARBARA H",urn:nimsp:transaction,106096
"TEIGEN, LLOYD DOUGLAS",urn:nimsp:transaction,77657
"PENNINE, ALFRED S",urn:nimsp:transaction,108625
"HODGES, JAMES H",urn:nimsp:transaction,110535
"HARNESS, JESSE",urn:nimsp:transaction,75594
Preston Korn (R),urn:fec:transaction,N00029642
William J. Evans Jr (R),urn:fec:transaction,N00031313
"SMITH, MONIE",urn:nimsp:transaction,44679
"BARRETT, THOMAS M (G)",urn:nimsp:transaction,127739
"BAGBY, GEORGE W",urn:nimsp:transaction,7443
"ROBERT, NORM",urn:nimsp:transaction,41439
"LONG, ALAN",urn:nimsp:transaction,130057
"KNAPEREK, LAURA",urn:nimsp:transaction,202
"HALL, BOBBY RAY",urn:nimsp:transaction,80669
"KRAMER, JACKIE SCHENCK",urn:nimsp:transaction,105630
"NEWTON, DEMETRIUS C",urn:nimsp:transaction,1268
"LAND, ABBE",urn:nimsp:transaction,27390
Brian Scott Gilliland (R),urn:fec:transaction,N00027808
"MUELLER, DAVID",urn:nimsp:transaction,52514
"LEWIS, RUDY",urn:nimsp:transaction,47160
Jasper S Wyman (R),urn:fec:transaction,N00012440
Michael Henry Messmore (R),urn:fec:transaction,N00028493
Pam Gorman (R),urn:fec:transaction,N00031587
"GERSHFELD, ARTHUR",urn:nimsp:transaction,135422
"UDALL, MARK",urn:nimsp:transaction,20202
"LOPINTO, JOSEPH",urn:nimsp:transaction,9191
"LINTHICUM, C BURT",urn:nimsp:transaction,35498
"JONES, DONALD",urn:nimsp:transaction,35545
"MOTTA, DICK",urn:nimsp:transaction,77900
"MARSH, JEFF",urn:nimsp:transaction,131978
"RAVENSCROFT, KEN",urn:nimsp:transaction,78171
"MORGAN, MIKE",urn:nimsp:transaction,2823
"HARPER-BROWN, LINDA",urn:nimsp:transaction,7043
"MANAYAN, RICK",urn:nimsp:transaction,41329
"KEETON, JOHN",urn:nimsp:transaction,49746
"HENSE, DAN",urn:nimsp:transaction,80727
"JOHNKE, JIM",urn:nimsp:transaction,77514
"MULLIGAN, ALLAN",urn:nimsp:transaction,60865
"DANIELS, MITCH (G)",urn:nimsp:transaction,5032
"KRANTZ, BECKIE B",urn:nimsp:transaction,125133
"EDDINS, JIM",urn:nimsp:transaction,30825
"LINDSEY, RENEE",urn:nimsp:transaction,102957
"LACKEY, DORIS GIBSON",urn:nimsp:transaction,120763
"BROWN, STEVE",urn:nimsp:transaction,129743
"FRIEDRICHSEN, DON C",urn:nimsp:transaction,42570
"PARMER, TOM",urn:nimsp:transaction,38360
"STANLEY, RAY B",urn:nimsp:transaction,24398
"DUNLAP, MIKE",urn:nimsp:transaction,69558
"HATHAWAY, DAVID CARL",urn:nimsp:transaction,77812
"CORRIGAN SR, THOMAS C",urn:nimsp:transaction,12923
"CLESI, MARIE",urn:nimsp:transaction,56514
"JOLLEY, MARY",urn:nimsp:transaction,77723
"ROBERTSON, ROBBIE",urn:nimsp:transaction,110808
"MASIN, SANDRA",urn:nimsp:transaction,3565
"SHOEMAKER, MICHAEL",urn:nimsp:transaction,19204
Paul Hendrick (R),urn:fec:transaction,N00008307
Brian Kennedy (R),urn:fec:transaction,N00027535
"CAMPBELL, SCOTT",urn:nimsp:transaction,7069
"SPARKS, CHARLES",urn:nimsp:transaction,99466
"MATLOCK, JAY",urn:nimsp:transaction,101633
Patricia Saiki (R),urn:fec:transaction,N00007651
"CULPEPPER, BILL",urn:nimsp:transaction,134632
"SUSSDORFF, ROBERT M",urn:nimsp:transaction,19756
Allen Quist (R),urn:fec:transaction,N00031389
"HOBOT, CHAD T",urn:nimsp:transaction,15045
Amo Houghton (R),urn:fec:transaction,N00001329
"WORKCUFF, RAHN V",urn:nimsp:transaction,70528
"HUNTER, JIM",urn:nimsp:transaction,98922
"WALKER, ROBERT TAYLOR",urn:nimsp:transaction,122708
Bob Wise (D),urn:fec:transaction,N00002181
"VARNEY, PEGGY",urn:nimsp:transaction,122701
"SCARPETTI, ANGELA LEE",urn:nimsp:transaction,18938
Richard Allen Vinroot (R),urn:fec:transaction,N00024798
"MCCOY, BRUCE",urn:nimsp:transaction,75745
"HOGAN, DENNIS CHARLES",urn:nimsp:transaction,85209
"CHAMBERS, IDA",urn:nimsp:transaction,37763
Bo Dorough (D),urn:fec:transaction,N00002675
"LUND, VAL",urn:nimsp:transaction,118845
"BERNARD, DONALD J",urn:nimsp:transaction,62365
"AGOSTO, RICK",urn:nimsp:transaction,11054
Jerry D Lammers (R),urn:fec:transaction,N00003518
"HRAYCHUCK, ANN",urn:nimsp:transaction,8852
"SHARP, STEPHANIE",urn:nimsp:transaction,5082
Bill Polito (R),urn:fec:transaction,N00001318
"MCGEE, THOMAS M",urn:nimsp:transaction,16907
"SCHWICKERATH, MARK",urn:nimsp:transaction,42916
"BARRY, RYAN P",urn:nimsp:transaction,4525
"PERONE, CHRISTOPHER",urn:nimsp:transaction,32835
"WIGGS, EDDIE",urn:nimsp:transaction,76009
"SIMPKINS, KIRK G",urn:nimsp:transaction,61038
Bob Cunningham (D),urn:fec:transaction,N00002458
"SEVERTSON, JOHN",urn:nimsp:transaction,70300
"BECK, JARED",urn:nimsp:transaction,118263
"KAO, GEORGE",urn:nimsp:transaction,94296
"LACKEY JR, ROBERT LEE",urn:nimsp:transaction,38162
"ROZENTALS, VALDIS",urn:nimsp:transaction,70250
"BAILEY, KEN",urn:nimsp:transaction,105101
"EASTLAND, LARRY",urn:nimsp:transaction,134990
"CHOQUETTE, EDWARD J",urn:nimsp:transaction,90541
"BARBER, PAUL D",urn:nimsp:transaction,92043
"MORGAN, JEREMY R",urn:nimsp:transaction,54735
"MINOR, MELVIN",urn:nimsp:transaction,17212
"TODD, NANCY",urn:nimsp:transaction,4509
"MOORE, CHRIS W",urn:nimsp:transaction,54723
Pete Maxfield (D),urn:fec:transaction,N00006225
"REED, BRANDON WILLIAM",urn:nimsp:transaction,54822
"KUBLY, GARY",urn:nimsp:transaction,16030
"STALEY, GRADYN",urn:nimsp:transaction,138421
"MURPHY, TOM",urn:nimsp:transaction,70096
"BURKETT, THOMAS M",urn:nimsp:transaction,72493
"CROWLEY, JAMES (JIM)",urn:nimsp:transaction,134609
"JOZWIAK, ROBERT (ROOFER)",urn:nimsp:transaction,49736
"HANSEN, JOHN",urn:nimsp:transaction,14707
"JACOBS, MARK",urn:nimsp:transaction,118730
"MOELLER, CHRIS",urn:nimsp:transaction,42786
Regina Montoya Coggins (D),urn:fec:transaction,N00009734
"BUCKLEY, DAVID B",urn:nimsp:transaction,65647
"KNEEBONE, TED",urn:nimsp:transaction,112417
"CUNNEEN, JIM",urn:nimsp:transaction,27421
"BUFORD, JOHN C",urn:nimsp:transaction,46766
"SHEEN, FULTON",urn:nimsp:transaction,5553
"KNOWLES, BRADFORD ALAN",urn:nimsp:transaction,63033
Sylvester Fernandez (R),urn:fec:transaction,N00026954
"BECK, HENRY EM",urn:nimsp:transaction,9467
"WILLIAMS, EDWARD J",urn:nimsp:transaction,122731
"MUNOZ, GEORGE K",urn:nimsp:transaction,9542
"HORNBACK, STEVE",urn:nimsp:transaction,15150
"NICOSIA, GREGORY",urn:nimsp:transaction,36218
"FASSETT, LIZ",urn:nimsp:transaction,131825
"MCKENZIE JR, CHARLES S",urn:nimsp:transaction,35418
"RAWLS, DAVID",urn:nimsp:transaction,44601
"SISSON, LYNNE",urn:nimsp:transaction,26118
"ROWLAND, JIM",urn:nimsp:transaction,125494
"LOCKE, L W",urn:nimsp:transaction,80892
"HARMAN, JAMES A",urn:nimsp:transaction,54523
"CAMBRON, CHRISTOPHER PAUL",urn:nimsp:transaction,62370
"WATSON, WILLIAM H (HANK)",urn:nimsp:transaction,75988
"CORZINE, JON S",urn:nimsp:transaction,6395
"ARNOLD, WILLIAM TRACY",urn:nimsp:transaction,132909
"WACK, ROBERT P",urn:nimsp:transaction,61112
"KOEBRICK, ANDREW S",urn:nimsp:transaction,69912
"THAXTER, ANN H",urn:nimsp:transaction,19924
"TROPILA, MITCH",urn:nimsp:transaction,7958
Stephen Edward Broden (R),urn:fec:transaction,N00031420
Gerald Norman Seiffert (D),urn:fec:transaction,N00010577
Scott B Radcliffe (R),urn:fec:transaction,N00029720
"THOMPSON, DAVID P",urn:nimsp:transaction,119220
Ben R Lujan (D),urn:fec:transaction,N00029562
"HICKEY, THOMAS W",urn:nimsp:transaction,32464
Albert R Wynn (D),urn:fec:transaction,N00001849
Eileen Ansari (D),urn:fec:transaction,N00006951
"BROWN, DAVE",urn:nimsp:transaction,72477
Joseph Vas (D),urn:fec:transaction,N00027762
"GARLAND, NANCY",urn:nimsp:transaction,9362
"HAYES, CYLVIA",urn:nimsp:transaction,103696
"CORTINAS-TROUT, YOLANDA",urn:nimsp:transaction,124687
"BIGGIO, JACQUELINE M",urn:nimsp:transaction,133568
Joe Chillura Jr (R),urn:fec:transaction,N00002936
"SWENSON, MATT",urn:nimsp:transaction,70392
"HANNEMAN, PHILLIP G",urn:nimsp:transaction,27495
"WILLIAMS, DANIEL",urn:nimsp:transaction,44816
"MAESTAS, JOSEPH M",urn:nimsp:transaction,92354
"UNGER, ROBERT (BOB)",urn:nimsp:transaction,94625
Bill Spadea (R),urn:fec:transaction,N00026634
"HALEY, PAUL J",urn:nimsp:transaction,85649
"NORWOOD, CHRISTOPHER",urn:nimsp:transaction,35888
Robert Paul Constantino Jr (R),urn:fec:transaction,N00028247
"GUNTER, LINDA",urn:nimsp:transaction,14568
"WILLIAMS, RON",urn:nimsp:transaction,106226
Betsy Dennigan (D),urn:fec:transaction,N00031065
"CARR, SHERRY MYREE",urn:nimsp:transaction,36077
Henry M Gandy (R),urn:fec:transaction,N00005935
"BARTON, NATHAN A",urn:nimsp:transaction,112411
"SCALA, DINO A",urn:nimsp:transaction,10011
Tim Barker (R),urn:fec:transaction,N00030598
"HILL, LOIS JEAN",urn:nimsp:transaction,27518
"MACHIA, REBECCA A",urn:nimsp:transaction,122364
"OBRIEN, SHAWN CASEY",urn:nimsp:transaction,28140
"HOUSTON JR, J GORMAN",urn:nimsp:transaction,15178
"POULIN, ROBERT F",urn:nimsp:transaction,62419
"SECREST, JULIANN",urn:nimsp:transaction,99405
"DIXON, JON CHRISTOPHER (CHRIS)",urn:nimsp:transaction,49555
"OXLEY, CHUCK",urn:nimsp:transaction,44556
Wes Cooley (R),urn:fec:transaction,N00007805
Sharon Scott (D),urn:fec:transaction,N00007756
"BROWN, WILLIE L",urn:nimsp:transaction,12136
"THOMPSON, LORETTA",urn:nimsp:transaction,81337
"FARRINGTON, CARMALETA",urn:nimsp:transaction,62791
"FORD, JOHNNY",urn:nimsp:transaction,13955
"HUNTER, LOIS BAINES",urn:nimsp:transaction,38092
"CONNETT, ELLEN M",urn:nimsp:transaction,134473
"MARTINO, D DANIEL",urn:nimsp:transaction,105036
"ANGUS, LINDA",urn:nimsp:transaction,110281
"DUNBAR, CYNTHIA",urn:nimsp:transaction,13510
"WOHLFORD, DENNIS D",urn:nimsp:transaction,24333
"LAWRENCE, DANIEL",urn:nimsp:transaction,44446
"RIDGE, TOM",urn:nimsp:transaction,105957
"PIBAL, WAYNE E",urn:nimsp:transaction,112765
"WYSS, THOMAS J",urn:nimsp:transaction,805
"HEUCHAN, BRECHT",urn:nimsp:transaction,35676
Gary Berntsen (R),urn:fec:transaction,N00031765
"HARDY II, WARREN",urn:nimsp:transaction,6457
F Alan Pickering (R),urn:fec:transaction,N00006047
"AXLEY, CHERYL",urn:nimsp:transaction,8144
"KEISLING, PHIL",urn:nimsp:transaction,15731
"WOODS, SCOTT",urn:nimsp:transaction,20895
Ralph Ferrucci (3),urn:fec:transaction,N00027006
Rob Curnock (R),urn:fec:transaction,N00013032
"FELD, LIZ",urn:nimsp:transaction,135143
"THOMPSON, BETTY L",urn:nimsp:transaction,19964
"MAYES, MEREDITH",urn:nimsp:transaction,136930
"PAVELICH, MARNIE",urn:nimsp:transaction,77268
"ASCENCIO-SAVOLA, CARLA",urn:nimsp:transaction,36216
John Raymond Buchanan (D),urn:fec:transaction,N00004811
"HOLLIMAN, L HUGH",urn:nimsp:transaction,6022
"HALL, MIKE",urn:nimsp:transaction,1900
"FLEMING, JAMES T",urn:nimsp:transaction,32419
"HARRIS, WILLIS",urn:nimsp:transaction,14786
"BLEVINS, JAN",urn:nimsp:transaction,54311
"CAUSEY, JACK",urn:nimsp:transaction,56500
"NEUMAN, MARK A",urn:nimsp:transaction,4154
John B Kimble (R),urn:fec:transaction,N00001823
"CARTER, BRUCE",urn:nimsp:transaction,139774
"BUXTON, RON",urn:nimsp:transaction,2339
"MANGANELLO, JOSEPH L",urn:nimsp:transaction,90243
"DEL VECCHIO JR, KENNETH N",urn:nimsp:transaction,90927
"TRAFZER, SARA JEAN",urn:nimsp:transaction,99542
"CRUMLISH, SEAN",urn:nimsp:transaction,105275
"BENNETT, RON WILLIAM",urn:nimsp:transaction,133490
"SHORT, RAY",urn:nimsp:transaction,119146
Liane Levetan (D),urn:fec:transaction,N00027013
Alan Fulton Barksdale (L),urn:fec:transaction,N00003047
"STERLING, CHERYL L",urn:nimsp:transaction,67185
"GEOPPO, EVA",urn:nimsp:transaction,108432
"MAYFIELD, PEARLIE",urn:nimsp:transaction,116229
"POWERS, BARBARA JEAN",urn:nimsp:transaction,49935
"BUTLER, THOMAS G (TOM)",urn:nimsp:transaction,115693
"SEARS, LEAH",urn:nimsp:transaction,19060
"CAMARA, JOSEPH D",urn:nimsp:transaction,134112
"HERMES, CINDY",urn:nimsp:transaction,14967
"PELTON, RAND M",urn:nimsp:transaction,122498
"CASLIN, TIM",urn:nimsp:transaction,60444
"WARHURST, JACKY R",urn:nimsp:transaction,138840
"CLIFFORD, CHRISTOPHER",urn:nimsp:transaction,124655
Bradley Linus Barton (R),urn:fec:transaction,N00024961
"LYSEN, KINGSLEY",urn:nimsp:transaction,125216
James M Casso (D),urn:fec:transaction,N00006790
Rick Trent (D),urn:fec:transaction,N00028465
"FAIRCLOTH, SEAN",urn:nimsp:transaction,1617
"HERRELL, RONALD D",urn:nimsp:transaction,14971
"EASTMAN, JOHN",urn:nimsp:transaction,134992
"CLEGG, ROBERT (BOB)",urn:nimsp:transaction,976
"PARNELL, SEAN R",urn:nimsp:transaction,17923
Pepito L Castellanes (R),urn:fec:transaction,N00029972
"DAY, JUDITH (JUDY)",urn:nimsp:transaction,8348
"DUFFY, MICHAEL",urn:nimsp:transaction,134935
"SHERRILL, KENNETH W",urn:nimsp:transaction,101240
"CORBETT, THOMAS M",urn:nimsp:transaction,72559
"DELPHINE, MARC",urn:nimsp:transaction,102781
"DONOFRIO, JOHN",urn:nimsp:transaction,98667
"QUIGLEY, KEVIN",urn:nimsp:transaction,125438
"LEMIEUX, GEORGE",urn:nimsp:transaction,35505
"PREST, GREGG",urn:nimsp:transaction,18257
"HERNDON, DAVID",urn:nimsp:transaction,110528
"MENTEN, NATALIE",urn:nimsp:transaction,30496
"GARNER, JIM",urn:nimsp:transaction,14170
Monique D Davis (D),urn:fec:transaction,N00004863
"GREEN JR, PAUL R",urn:nimsp:transaction,27304
"EATON, STEPHANIE",urn:nimsp:transaction,997
Joseph William Allen (D),urn:fec:transaction,N00029690
"ZAPPALA, STEPHEN A",urn:nimsp:transaction,139228
"VANDER KAM, CORNELIUS",urn:nimsp:transaction,67307
"HOMAN, ED",urn:nimsp:transaction,7529
"VENIE, MARK",urn:nimsp:transaction,20291
"WEBER, TODD D",urn:nimsp:transaction,20530
James H Gilmartin (D),urn:fec:transaction,N00006879
Plato Truman (I),urn:fec:transaction,N00000452
R. Neil Walter (R),urn:fec:transaction,N00031810
"FLEISCHMAN, FRED",urn:nimsp:transaction,103364
"POULTON, L STEVEN",urn:nimsp:transaction,18225
"BRANDENBURG, MARY",urn:nimsp:transaction,4625
"BONNER, DONALD",urn:nimsp:transaction,80294
"GLAZE, BOB",urn:nimsp:transaction,14318
"BUSWELL, CRAIG L",urn:nimsp:transaction,12263
"PALM, DIANA L",urn:nimsp:transaction,122477
"GRANSINGER, DAN",urn:nimsp:transaction,25664
"DUVALLE, MICHAEL",urn:nimsp:transaction,13540
"FRANK, ROBERT",urn:nimsp:transaction,60580
"KENNEDY, GWENDOLYN THOMAS",urn:nimsp:transaction,136363
Alex Lamour (D),urn:fec:transaction,N00012741
"SCHMIER, MICHAEL K",urn:nimsp:transaction,27228
"HUEBLER, TODD",urn:nimsp:transaction,127978
"PROSSER JR, DAVID T",urn:nimsp:transaction,18282
"STENDER, OSWALD",urn:nimsp:transaction,19595
"LEMON, DAN",urn:nimsp:transaction,116172
"LISMAN, BARBARA L",urn:nimsp:transaction,32565
"MURPHY, STEPHEN J",urn:nimsp:transaction,137351
Joshua C. Quinter (R),urn:fec:transaction,N00031137
"DELAY, BETTY",urn:nimsp:transaction,124736
"LOVEJOY, STEPHEN D",urn:nimsp:transaction,9481
"BOUVIER, DAVID",urn:nimsp:transaction,32935
Byron Walker Delear (3),urn:fec:transaction,N00028194
"COLVER, JIM",urn:nimsp:transaction,134455
"MCGOVERN, PATRICIA",urn:nimsp:transaction,137020
"PENNINGTON, CONSTANCE H",urn:nimsp:transaction,114260
"WEIERS, JAMES",urn:nimsp:transaction,224
John Cooksey (R),urn:fec:transaction,N00005422
Karen R Carter (D),urn:fec:transaction,N00028703
"HARDY, JOE",urn:nimsp:transaction,6455
"SCIALABBA, ARTHUR J",urn:nimsp:transaction,32579
"FLEMING, KEVIN R",urn:nimsp:transaction,49596
"SOWER, JOHN R",urn:nimsp:transaction,54897
"WILLIAMS, MARIE Y",urn:nimsp:transaction,20757
"MCDONALD JR, LAUREN W",urn:nimsp:transaction,16882
"ROACH, DERRICK W",urn:nimsp:transaction,28198
"SCHNEIDERMANN, GEORGE K",urn:nimsp:transaction,42911
"KENDALL, DAN",urn:nimsp:transaction,136361
"BLANQUE, TONY (GRASS ROOTS)",urn:nimsp:transaction,94012
"VON FLATERN, MICHAEL",urn:nimsp:transaction,7419
"CAMPBELL, MAGGIE",urn:nimsp:transaction,27606
Star Parker (R),urn:fec:transaction,N00032214
Timothy John Robb (D),urn:fec:transaction,N00027445
Stan Parris (R),urn:fec:transaction,N00002090
"COOK, PHIL",urn:nimsp:transaction,78057
"KIDD, DARYL",urn:nimsp:transaction,38141
"KATSOCK, CHRISTINE",urn:nimsp:transaction,15686
Dennis T Gorski (D),urn:fec:transaction,N00001286
"SALA, STANLEY",urn:nimsp:transaction,67020
"TAGGART, GLENN",urn:nimsp:transaction,102969
"ADAIR, GERRY",urn:nimsp:transaction,11024
"SESSOMS, TIM",urn:nimsp:transaction,81210
"HANNON, KEMP",urn:nimsp:transaction,646
"JORGENSEN, LEE",urn:nimsp:transaction,136271
"PICHER, ROBERT L",urn:nimsp:transaction,122508
"NEUENSCHWANDER, PAUL A",urn:nimsp:transaction,8746
Brendan Thomas Byrne Jr (D),urn:fec:transaction,N00009483
"MILLETT, CHARISSE E",urn:nimsp:transaction,9873
"LOVETT, SID",urn:nimsp:transaction,2126
"VARGAS, OSCAR",urn:nimsp:transaction,25967
"STAFFORD, RONALD B",urn:nimsp:transaction,19520
Len Britton (R),urn:fec:transaction,N00031570
"GARDELLA, KEVIN L",urn:nimsp:transaction,62841
"ONEIL, CHRISTOPHER P",urn:nimsp:transaction,17779
"DOODY JR, JOHN T",urn:nimsp:transaction,46877
"BOHANNAN, RON",urn:nimsp:transaction,101295
"MEYER, CHRISTIAN",urn:nimsp:transaction,66666
"ROWLAND, GAIL L",urn:nimsp:transaction,125493
"HUNTER, RANDY",urn:nimsp:transaction,72837
"MILLER, CATHY",urn:nimsp:transaction,103219
"STIVERS, ROBERT",urn:nimsp:transaction,2490
"RODESCHIN, BEVERLY",urn:nimsp:transaction,2208
"PRIDEMORE, CRAIG",urn:nimsp:transaction,7269
"NUNNELLEY, DENNY",urn:nimsp:transaction,17664
"MASON, GENE",urn:nimsp:transaction,24284
"SINGLETON JR, LARRY G",urn:nimsp:transaction,38551
"BOND, MICHAEL",urn:nimsp:transaction,7912
"ROMERO, GILBERT",urn:nimsp:transaction,18694
"ANDERSON, SANDRA SEIFERT",urn:nimsp:transaction,77798
"FINTON, CONNIE",urn:nimsp:transaction,98716
"GRAY, WILLIAM J",urn:nimsp:transaction,8189
"DIXON, WILLIAM A (BILL)",urn:nimsp:transaction,49556
"ROGERS, GENE",urn:nimsp:transaction,81169
"WOOD, RICHARD D",urn:nimsp:transaction,50178
Fritz Hollings (D),urn:fec:transaction,N00002423
"PINGREE, HANNAH",urn:nimsp:transaction,5378
"KINSEY, PATSY",urn:nimsp:transaction,80842
"MORSE, DENIS A",urn:nimsp:transaction,63210
"MOSS, HARVEY",urn:nimsp:transaction,423
"RUELL, MARY W",urn:nimsp:transaction,85567
"VANCE, JACK",urn:nimsp:transaction,130355
"ENGSTROM, ANDREW A",urn:nimsp:transaction,135058
"KEESEY, JOYCE E",urn:nimsp:transaction,105594
